period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,log_attendances
MSitAE-MARCH-2023,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,27625.86000000004,0.0,0.0,360.0,0.0,0.0,15518.0,0.0,0.0,205.0,0.0,0.0,3571.0,1356.0,9822.0,0.0,0.0,5464.0,March,2023,50.980825725747856,1013021.0,0.0,0.0,212557.0,0.0,0.0,10.362746160245685
MSitAE-MARCH-2023,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12566.0,0.0,0.0,569.0,0.0,0.0,4498.0,0.0,0.0,0.0,0.0,0.0,428.0,93.0,1331.0,0.0,0.0,281.0,March,2023,64.20499761260544,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.438829609615144
MSitAE-MARCH-2023,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10057.0,0.0,5039.0,0.0,0.0,402.0,4305.0,0.0,223.0,0.0,0.0,7.0,1070.0,158.0,2356.0,0.0,169.0,2049.0,March,2023,57.193994232872626,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.21612361673191
MSitAE-MARCH-2023,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12632.0,0.0,5448.0,4.0,0.0,0.0,7129.0,0.0,642.0,0.0,0.0,0.0,1093.0,721.0,4005.0,0.0,0.0,1119.0,March,2023,43.56396453451551,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.444067716830038
MSitAE-MARCH-2023,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9694.0,0.0,5216.0,25.0,0.0,346.0,5660.0,0.0,4.0,10.0,0.0,0.0,244.0,106.0,2640.0,0.0,0.0,357.0,March,2023,41.613369094285126,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.179365567676752
MSitAE-MARCH-2023,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8942.0,0.0,2059.0,806.0,0.0,860.0,3857.0,0.0,42.0,0.0,0.0,0.0,327.0,0.0,3144.0,0.0,0.0,591.0,March,2023,56.866472824871394,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.09862638234618
MSitAE-MARCH-2023,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12685.0,0.0,4031.0,0.0,0.0,6798.0,6680.0,0.0,0.0,0.0,0.0,0.0,2022.0,2.0,4067.0,0.0,0.0,751.0,March,2023,47.33937721718565,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.448254302193842
MSitAE-MARCH-2023,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10680.0,0.0,7030.0,0.0,0.0,0.0,4227.0,0.0,473.0,0.0,0.0,0.0,797.0,676.0,4158.0,0.0,24.0,1275.0,March,2023,60.42134831460674,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.276221741089696
MSitAE-MARCH-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10049.0,0.0,2081.0,41.0,0.0,73.0,5377.0,0.0,234.0,12.0,0.0,3.0,444.0,817.0,2566.0,0.0,51.0,2154.0,March,2023,46.49218827744054,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.215327913487222
MSitAE-MARCH-2023,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,7886.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0.0,0.0,1207.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,9475.0,564.0,7220.0,543.0,0.0,0.0,4919.0,6.0,1322.0,174.0,0.0,0.0,448.0,657.0,1686.0,0.0,0.0,183.0,March,2023,48.0844327176781,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.156517565278676
MSitAE-MARCH-2023,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6253.0,0.0,5892.0,0.0,0.0,0.0,3499.0,0.0,349.0,0.0,0.0,0.0,562.0,22.0,1799.0,0.0,0.0,364.0,March,2023,44.04285942747481,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.740976538017787
MSitAE-MARCH-2023,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4529.0,0.0,753.0,111.0,0.0,57.0,1153.0,0.0,1.0,18.0,0.0,0.0,246.0,45.0,1196.0,0.0,0.0,493.0,March,2023,74.5418414661073,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.41847721847708
MSitAE-MARCH-2023,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5141.0,301.0,6.0,432.0,0.0,0.0,2536.0,0.0,0.0,0.0,0.0,0.0,400.0,3.0,1462.0,0.0,0.0,624.0,March,2023,50.67107566621279,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.545197387825835
MSitAE-MARCH-2023,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4877.0,0.0,266.0,309.0,0.0,11.0,561.0,0.0,0.0,33.0,0.0,0.0,4.0,0.0,935.0,0.0,0.0,205.0,March,2023,88.49702686077507,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.492490578775866
MSitAE-MARCH-2023,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6376.0,0.0,862.0,103.0,0.0,0.0,2736.0,0.0,0.0,27.0,0.0,0.0,726.0,522.0,2335.0,0.0,0.0,639.0,March,2023,57.08908406524466,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.760453046315272
MSitAE-MARCH-2023,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7830.0,0.0,0.0,0.0,0.0,0.0,3758.0,0.0,0.0,0.0,0.0,0.0,844.0,33.0,2348.0,0.0,9.0,1371.0,March,2023,52.00510855683269,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.965845494750937
MSitAE-MARCH-2023,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7709.0,0.0,5019.0,648.0,0.0,122.0,2423.0,0.0,201.0,197.0,0.0,0.0,647.0,0.0,1681.0,0.0,0.0,461.0,March,2023,68.5692048255286,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.950273466557375
MSitAE-MARCH-2023,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14087.0,0.0,10814.0,152.0,0.0,167.0,7706.0,0.0,185.0,0.0,0.0,0.0,1497.0,261.0,4678.0,0.0,285.0,1028.0,March,2023,45.297082416412294,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.553078650176042
MSitAE-MARCH-2023,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1293.0,0.0,0.0,120.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,11.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6666.0,0.0,1413.0,108.0,0.0,0.0,2706.0,0.0,0.0,29.0,0.0,0.0,609.0,316.0,1657.0,0.0,0.0,494.0,March,2023,59.4059405940594,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.80492526261806
MSitAE-MARCH-2023,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10995.0,1485.0,0.0,12.0,0.0,0.0,3910.0,35.0,0.0,0.0,0.0,0.0,435.0,10.0,3434.0,9.0,0.0,1394.0,March,2023,64.43838108231013,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.305286849285135
MSitAE-MARCH-2023,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8918.0,1184.0,7824.0,315.0,1.0,750.0,4342.0,0.0,140.0,143.0,0.0,13.0,1144.0,13.0,3226.0,0.0,0.0,3050.0,March,2023,51.31195335276968,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.095939111666208
MSitAE-MARCH-2023,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7583.0,0.0,0.0,17.0,0.0,0.0,2421.0,0.0,0.0,2.0,0.0,0.0,427.0,1.0,1942.0,0.0,0.0,700.0,March,2023,68.07332190425953,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.933796043934858
MSitAE-MARCH-2023,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8128.0,0.0,2554.0,21.0,0.0,0.0,4069.0,0.0,0.0,0.0,0.0,0.0,546.0,145.0,2266.0,0.0,0.0,497.0,March,2023,49.938484251968504,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.003193193746572
MSitAE-MARCH-2023,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8536.0,0.0,2009.0,195.0,0.0,0.0,3354.0,0.0,1.0,39.0,0.0,0.0,650.0,439.0,2279.0,0.0,0.0,810.0,March,2023,60.70759137769447,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.052164937010309
MSitAE-MARCH-2023,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9345.0,0.0,0.0,1067.0,0.0,0.0,5036.0,0.0,0.0,0.0,0.0,0.0,438.0,132.0,2228.0,0.0,0.0,413.0,March,2023,46.110219368646334,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.142703723260372
MSitAE-MARCH-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9014.0,0.0,11488.0,0.0,0.0,0.0,2166.0,0.0,27.0,0.0,0.0,0.0,68.0,0.0,4929.0,0.0,57.0,1047.0,March,2023,75.97071222542712,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.106645135637418
MSitAE-MARCH-2023,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9759.0,0.0,0.0,0.0,0.0,0.0,4527.0,0.0,0.0,0.0,0.0,0.0,728.0,5.0,2867.0,0.0,0.0,953.0,March,2023,53.612050415001534,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.18604767940714
MSitAE-MARCH-2023,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8204.0,0.0,0.0,99.0,0.0,0.0,1789.0,0.0,0.0,9.0,0.0,0.0,564.0,135.0,3255.0,0.0,0.0,1951.0,March,2023,78.19356411506581,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.01249900352419
MSitAE-MARCH-2023,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9023.0,0.0,0.0,380.0,0.0,0.0,3723.0,0.0,0.0,114.0,0.0,0.0,1060.0,177.0,2689.0,0.0,0.0,846.0,March,2023,58.738778676715064,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.10764297373784
MSitAE-MARCH-2023,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1323.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11793.0,0.0,3930.0,190.0,0.0,36.0,4075.0,0.0,72.0,36.0,0.0,1.0,1297.0,145.0,2917.0,0.0,170.0,1730.0,March,2023,65.44560332400576,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.37534620656045
MSitAE-MARCH-2023,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23634.0,1532.0,2264.0,1485.0,0.0,565.0,9928.0,1.0,119.0,502.0,0.0,12.0,1801.0,951.0,7697.0,29.0,51.0,1600.0,March,2023,57.99272234915799,1013021.0,0.0,0.0,212557.0,0.0,0.0,10.070483943227336
MSitAE-MARCH-2023,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,2114.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23488.0,915.0,18799.0,0.0,0.0,0.0,11105.0,28.0,2642.0,0.0,0.0,0.0,3138.0,812.0,5346.0,0.0,0.0,1172.0,March,2023,52.72053814713896,1013021.0,0.0,0.0,212557.0,0.0,0.0,10.064287505439836
MSitAE-MARCH-2023,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6724.0,0.0,8567.0,0.0,0.0,1.0,2999.0,0.0,287.0,0.0,0.0,0.0,468.0,39.0,1941.0,0.0,0.0,1565.0,March,2023,55.39857227840571,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.81358720447004
MSitAE-MARCH-2023,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12636.0,0.0,4891.0,0.0,0.0,0.0,4326.0,0.0,0.0,0.0,0.0,0.0,576.0,220.0,1462.0,0.0,0.0,164.0,March,2023,65.76448243114909,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.44438429775868
MSitAE-MARCH-2023,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8762.0,0.0,0.0,0.0,0.0,0.0,3022.0,0.0,0.0,0.0,0.0,0.0,278.0,296.0,1034.0,0.0,0.0,51.0,March,2023,65.51015749828805,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.07829359105585
MSitAE-MARCH-2023,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19807.0,0.0,9355.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,42.0,2644.0,0.0,0.0,377.0,March,2023,100.0,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.893841175484322
MSitAE-MARCH-2023,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12254.0,0.0,0.0,236.0,0.0,0.0,5046.0,0.0,0.0,84.0,0.0,0.0,490.0,636.0,2736.0,0.0,0.0,1604.0,March,2023,58.82160927044231,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.413689295962213
MSitAE-MARCH-2023,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,5793.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3576.0,0.0,2149.0,18.0,0.0,36.0,1431.0,0.0,0.0,2.0,0.0,0.0,504.0,232.0,1218.0,0.0,0.0,264.0,March,2023,59.98322147651006,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.182279739259018
MSitAE-MARCH-2023,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14251.0,2374.0,0.0,0.0,0.0,0.0,5445.0,62.0,0.0,0.0,0.0,0.0,1254.0,545.0,4678.0,4.0,0.0,1366.0,March,2023,61.79215493649568,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.564652526725729
MSitAE-MARCH-2023,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10523.0,0.0,0.0,64.0,0.0,0.0,2023.0,0.0,0.0,0.0,0.0,0.0,162.0,12.0,1747.0,0.0,0.0,227.0,March,2023,80.77544426494345,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.261413642160184
MSitAE-MARCH-2023,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16144.0,0.0,7400.0,0.0,0.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,29.0,4699.0,0.0,0.0,2415.0,March,2023,100.0,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.689365683192376
MSitAE-MARCH-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13000.0,320.0,0.0,208.0,0.0,0.0,3528.0,1.0,0.0,30.0,0.0,0.0,531.0,379.0,1889.0,4.0,0.0,144.0,March,2023,72.86153846153847,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.472781556562168
MSitAE-MARCH-2023,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9235.0,801.0,2614.0,1243.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.0,0.0,3584.0,0.0,0.0,2638.0,March,2023,100.0,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.130864170474386
MSitAE-MARCH-2023,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24998.0,0.0,7101.0,0.0,0.0,0.0,11902.0,0.0,234.0,0.0,0.0,0.0,1409.0,784.0,6516.0,0.0,422.0,1551.0,March,2023,52.38819105528443,1013021.0,0.0,0.0,212557.0,0.0,0.0,10.126591103050316
MSitAE-MARCH-2023,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12452.0,0.0,12026.0,96.0,0.0,0.0,7598.0,0.0,447.0,40.0,0.0,0.0,522.0,1189.0,3566.0,0.0,386.0,1674.0,March,2023,38.98168968840347,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.429716836721148
MSitAE-MARCH-2023,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7777.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,1.0,2844.0,0.0,0.0,788.0,March,2023,100.0,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.959054514715692
MSitAE-MARCH-2023,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5104.0,0.0,4869.0,0.0,0.0,329.0,2124.0,0.0,199.0,0.0,0.0,10.0,298.0,171.0,1947.0,0.0,0.0,1529.0,March,2023,58.38557993730408,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.537975730598767
MSitAE-MARCH-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11425.0,1858.0,551.0,1024.0,0.0,79.0,4922.0,0.0,5.0,343.0,0.0,1.0,1078.0,0.0,3716.0,135.0,19.0,4235.0,March,2023,56.91903719912472,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.343646739284408
MSitAE-MARCH-2023,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11892.0,4073.0,2731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.0,98.0,2858.0,0.0,0.0,1154.0,March,2023,100.0,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.383705270727246
MSitAE-MARCH-2023,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7839.0,0.0,2759.0,130.0,0.0,145.0,3678.0,0.0,80.0,35.0,0.0,3.0,521.0,269.0,1931.0,0.0,0.0,1652.0,March,2023,53.08075009567547,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.966994113344454
MSitAE-MARCH-2023,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,March,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MARCH-2023,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8805.0,703.0,2254.0,72.0,0.0,19.0,3910.0,4.0,47.0,16.0,0.0,0.0,486.0,573.0,1865.0,0.0,0.0,1399.0,March,2023,55.593412833617265,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.0831885863157
MSitAE-MARCH-2023,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7840.0,0.0,6778.0,381.0,0.0,1747.0,3436.0,0.0,659.0,0.0,0.0,0.0,669.0,540.0,2227.0,0.0,0.0,1107.0,March,2023,56.173469387755105,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.967121656230923
MSitAE-MARCH-2023,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7217.0,0.0,2941.0,205.0,0.0,91.0,3333.0,0.0,85.0,73.0,0.0,3.0,504.0,765.0,2325.0,0.0,0.0,221.0,March,2023,53.817375640848,1013021.0,0.0,0.0,212557.0,0.0,0.0,8.884333185202735
MSitAE-MARCH-2023,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8564.0,0.0,2881.0,152.0,0.0,33.0,2829.0,0.0,95.0,40.0,0.0,5.0,514.0,516.0,2789.0,0.0,12.0,874.0,March,2023,66.96637085474077,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.05543941075822
MSitAE-MARCH-2023,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,16135.0,0.0,5730.0,124.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,0.0,3668.0,0.0,137.0,1002.0,March,2023,100.0,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.688808079634049
MSitAE-MARCH-2023,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11364.0,1846.0,8776.0,61.0,0.0,79.0,5093.0,122.0,183.0,16.0,0.0,1.0,976.0,57.0,3229.0,77.0,94.0,1795.0,March,2023,55.18303414290743,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.338293736286644
MSitAE-MARCH-2023,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,16954.0,0.0,8770.0,0.0,0.0,0.0,8171.0,0.0,403.0,0.0,0.0,0.0,1252.0,540.0,3749.0,0.0,0.0,501.0,March,2023,51.80488380323227,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.73831805455974
MSitAE-MARCH-2023,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13707.0,1131.0,10461.0,757.0,0.0,0.0,6502.0,122.0,462.0,185.0,0.0,0.0,1622.0,110.0,3066.0,0.0,0.0,440.0,March,2023,52.56438316188808,1013021.0,0.0,0.0,212557.0,0.0,0.0,9.5257348829945
TOTAL,TOTAL,TOTAL,TOTAL,27625.86000000004,46252.0,703898.0,29332.0,551.0,42847.0,511258.0,1364.0,30583.0,6557.0,12.0,764.0,104621.0,39687.0,381708.0,1461.0,5198.0,143724.0,March,2023,61.93365801212296,1013021.0,0.0,0.0,212557.0,0.0,0.0,14.110470085386284
MSitAE-MAY-2023,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
MSitAE-MAY-2023,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2023,63.8407036403616,1013021.0,0.0,0.0,212557.0,0.0,0.0,0.0
